data;volume;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);variacao_volume
2023-09-02;25.69;0;0.0;0.0;27.2;64.0;1.6;0.0
2023-09-02;25.69;1400;0.0;3178.1;30.6;53.0;3.2;0.0
2023-09-02;25.69;1200;0.0;2054.3;27.0;69.0;3.0;0.0
2023-09-02;25.69;2300;0.0;2.0;29.1;52.0;2.0;0.0
2023-09-02;25.69;2200;0.0;0.8;29.5;54.0;1.2;0.0
2023-09-02;25.69;2000;0.0;1179.3;33.6;43.0;1.6;0.0
2023-09-02;25.69;1900;0.0;2180.9;34.0;41.0;2.1;0.0
2023-09-02;25.69;2100;0.0;227.9;31.4;47.0;1.4;0.0
2023-09-02;25.69;1700;0.0;3827.9;34.2;42.0;2.3;0.0
2023-09-02;25.69;1600;0.0;3534.4;33.6;44.0;3.1;0.0
2023-09-02;25.69;1500;0.0;3420.8;32.2;50.0;2.8;0.0
2023-09-02;25.69;1300;0.0;2627.2;29.7;59.0;3.0;0.0
2023-09-02;25.69;1800;0.0;3173.1;33.9;43.0;2.6;0.0
2023-09-03;25.63;600;0.0;0.0;25.4;74.0;1.1;-0.060000000000002274
2023-09-03;25.63;900;0.0;8.8;24.1;81.0;0.5;0.0
2023-09-03;25.63;800;0.0;0.0;24.5;79.0;1.6;0.0
2023-09-03;25.63;700;0.0;0.0;24.5;81.0;2.1;0.0
2023-09-03;25.63;500;0.0;0.0;26.1;70.0;2.0;0.0
2023-09-03;25.63;1000;0.0;269.7;25.0;78.0;0.7;0.0
2023-09-03;25.63;300;0.0;0.1;28.0;63.0;3.6;0.0
2023-09-03;25.63;200;0.0;0.3;28.0;55.0;1.2;0.0
2023-09-03;25.63;100;0.0;0.1;28.7;52.0;0.7;0.0
2023-09-03;25.63;1100;0.0;1336.4;27.9;65.0;2.4;0.0
2023-09-03;25.63;400;0.0;0.0;27.0;67.0;2.5;0.0
2023-09-03;25.63;0;0.0;0.0;28.9;50.0;1.4;0.0
2023-09-03;25.63;1700;0.0;1379.1;33.6;40.0;2.4;0.0
2023-09-03;25.63;1900;0.0;724.7;32.5;44.0;3.8;0.0
2023-09-03;25.63;2300;8.2;1.8;23.0;94.0;4.1;0.0
2023-09-03;25.63;2200;19.2;3.7;22.2;98.0;4.4;0.0
2023-09-03;25.63;2100;0.2;66.2;26.6;73.0;3.2;0.0
2023-09-03;25.63;2000;0.4;389.9;26.7;75.0;3.2;0.0
2023-09-03;25.63;1300;0.0;2360.9;31.6;49.0;3.2;0.0
2023-09-03;25.63;1800;0.0;1449.6;34.3;38.0;2.2;0.0
2023-09-03;25.63;1600;0.0;2632.5;33.9;39.0;2.5;0.0
2023-09-03;25.63;1500;0.0;3063.5;34.1;39.0;2.9;0.0
2023-09-03;25.63;1400;0.0;2984.4;33.1;44.0;2.9;0.0
2023-09-03;25.63;1200;0.0;2379.8;30.4;52.0;3.8;0.0
2023-09-04;25.57;100;0.2;0.7;23.2;98.0;0.5;-0.05999999999999872
2023-09-04;25.57;200;0.4;2.5;23.3;98.0;0.5;0.0
2023-09-04;25.57;300;0.0;1.1;23.1;98.0;0.5;0.0
2023-09-04;25.57;400;0.0;1.6;23.1;98.0;0.9;0.0
2023-09-04;25.57;1100;0.0;1204.3;25.8;81.0;1.1;0.0
2023-09-04;25.57;500;0.0;0.0;23.0;98.0;0.3;0.0
2023-09-04;25.57;700;0.0;2.5;23.1;98.0;0.8;0.0
2023-09-04;25.57;800;0.0;0.0;22.3;98.0;0.8;0.0
2023-09-04;25.57;900;0.0;11.5;21.9;98.0;0.6;0.0
2023-09-04;25.57;1000;0.0;429.6;23.6;92.0;1.1;0.0
2023-09-04;25.57;600;0.0;0.9;22.9;98.0;0.5;0.0
2023-09-04;25.57;0;0.2;0.2;23.2;97.0;0.4;0.0
2023-09-04;25.57;1400;0.0;3122.5;29.0;66.0;1.5;0.0
2023-09-04;25.57;1900;0.0;1260.3;30.3;61.0;1.7;0.0
2023-09-04;25.57;1500;0.0;2808.7;30.7;64.0;1.6;0.0
2023-09-04;25.57;1600;0.0;2563.4;31.1;60.0;2.3;0.0
2023-09-04;25.57;1700;0.0;2165.6;30.5;64.0;2.0;0.0
2023-09-04;25.57;1800;0.0;2936.7;31.1;59.0;1.9;0.0
2023-09-04;25.57;1200;0.0;2126.0;26.6;74.0;2.0;0.0
2023-09-04;25.57;2000;0.0;280.2;30.1;63.0;0.7;0.0
2023-09-04;25.57;2100;0.0;30.7;26.4;75.0;2.5;0.0
2023-09-04;25.57;2200;0.0;0.0;24.7;81.0;0.4;0.0
2023-09-04;25.57;1300;0.2;3100.0;28.7;69.0;2.1;0.0
2023-09-04;25.57;2300;0.0;0.3;24.6;85.0;0.6;0.0
2023-09-05;25.51;1100;0.0;1019.7;27.4;69.0;0.9;-0.05999999999999872
2023-09-05;25.51;900;0.0;8.4;20.2;96.0;0.5;0.0
2023-09-05;25.51;800;0.0;0.5;20.5;94.0;0.4;0.0
2023-09-05;25.51;700;0.0;0.2;20.6;93.0;0.2;0.0
2023-09-05;25.51;600;0.0;0.0;21.4;90.0;0.4;0.0
2023-09-05;25.51;200;0.0;0.0;22.5;90.0;0.9;0.0
2023-09-05;25.51;400;0.0;0.0;21.7;89.0;0.6;0.0
2023-09-05;25.51;300;0.0;0.0;21.6;92.0;1.0;0.0
2023-09-05;25.51;100;0.0;0.0;23.4;84.0;0.6;0.0
2023-09-05;25.51;0;0.0;0.0;23.9;81.0;0.7;0.0
2023-09-05;25.51;500;0.0;0.0;21.6;88.0;0.5;0.0
2023-09-05;25.51;1000;0.0;409.6;25.0;79.0;1.0;0.0
2023-09-05;25.51;2300;0.0;0.0;26.5;76.0;1.1;0.0
2023-09-05;25.51;1200;0.0;1834.1;28.6;63.0;1.2;0.0
2023-09-05;25.51;1300;0.0;2313.5;31.5;55.0;1.5;0.0
2023-09-05;25.51;2200;0.0;0.0;27.5;71.0;0.7;0.0
2023-09-05;25.51;2000;0.0;505.0;30.6;56.0;1.3;0.0
2023-09-05;25.51;1900;0.0;432.2;31.0;55.0;1.2;0.0
2023-09-05;25.51;2100;0.0;33.3;29.0;63.0;0.8;0.0
2023-09-05;25.51;1700;0.0;2105.5;32.6;51.0;1.0;0.0
2023-09-05;25.51;1600;0.0;2159.5;31.8;53.0;1.2;0.0
2023-09-05;25.51;1500;0.0;2884.8;32.2;54.0;1.3;0.0
2023-09-05;25.51;1400;0.0;2512.0;31.0;57.0;1.5;0.0
2023-09-05;25.51;1800;0.0;844.8;33.6;50.0;0.7;0.0
2023-09-06;25.45;400;0.0;0.0;22.7;83.0;0.7;-0.060000000000002274
2023-09-06;25.45;100;0.0;3.5;24.8;75.0;0.6;0.0
2023-09-06;25.45;200;0.0;0.3;23.7;80.0;1.2;0.0
2023-09-06;25.45;300;0.0;0.0;22.9;84.0;0.8;0.0
2023-09-06;25.45;1100;0.0;867.3;27.4;65.0;1.3;0.0
2023-09-06;25.45;1000;0.0;177.3;23.6;81.0;0.8;0.0
2023-09-06;25.45;700;0.0;7.1;22.1;86.0;0.4;0.0
2023-09-06;25.45;800;0.0;9.6;22.3;86.0;0.5;0.0
2023-09-06;25.45;900;0.0;4.1;21.5;90.0;0.4;0.0
2023-09-06;25.45;500;0.0;0.1;22.3;84.0;0.4;0.0
2023-09-06;25.45;600;0.0;2.7;21.7;88.0;0.3;0.0
2023-09-06;25.45;0;0.0;0.0;25.2;72.0;0.3;0.0
2023-09-06;25.45;1700;0.0;3198.3;34.0;41.0;1.6;0.0
2023-09-06;25.45;1900;0.0;763.4;33.0;43.0;1.6;0.0
2023-09-06;25.45;1400;0.0;1824.0;30.4;54.0;2.0;0.0
2023-09-06;25.45;1500;0.0;3558.4;33.0;49.0;1.1;0.0
2023-09-06;25.45;1600;0.0;3583.8;33.1;45.0;1.5;0.0
2023-09-06;25.45;1800;0.0;2445.0;33.0;42.0;2.5;0.0
2023-09-06;25.45;1200;0.0;1849.6;27.4;65.0;1.4;0.0
2023-09-06;25.45;2000;0.0;440.5;31.8;43.0;1.4;0.0
2023-09-06;25.45;2100;0.0;25.4;29.8;49.0;0.8;0.0
2023-09-06;25.45;2200;0.0;0.0;27.9;57.0;0.9;0.0
2023-09-06;25.45;2300;0.0;0.1;26.9;60.0;0.9;0.0
2023-09-06;25.45;1300;0.0;1091.1;27.9;64.0;1.3;0.0
2023-09-07;25.45;500;0.0;0.0;25.1;77.0;1.3;0.0
2023-09-07;25.45;900;0.0;1.0;23.4;82.0;2.0;0.0
2023-09-07;25.45;800;0.0;0.0;23.7;83.0;1.4;0.0
2023-09-07;25.45;700;0.0;0.0;24.0;81.0;2.2;0.0
2023-09-07;25.45;600;0.0;0.0;24.6;80.0;1.7;0.0
2023-09-07;25.45;1100;0.0;620.3;25.7;70.0;1.6;0.0
2023-09-07;25.45;400;0.0;0.0;25.4;73.0;1.1;0.0
2023-09-07;25.45;300;0.0;0.0;26.0;71.0;1.3;0.0
2023-09-07;25.45;200;0.0;0.0;26.4;70.0;1.2;0.0
2023-09-07;25.45;0;0.0;0.0;27.9;57.0;1.1;0.0
2023-09-07;25.45;1000;0.0;127.9;23.6;80.0;0.8;0.0
2023-09-07;25.45;100;0.0;0.0;27.4;62.0;1.7;0.0
2023-09-07;25.45;1200;0.0;883.1;26.7;65.0;1.5;0.0
2023-09-07;25.45;2300;0.0;0.0;27.3;60.0;0.8;0.0
2023-09-07;25.45;2200;0.0;0.0;28.3;57.0;1.0;0.0
2023-09-07;25.45;2100;0.0;24.9;29.3;52.0;1.3;0.0
2023-09-07;25.45;2000;0.0;335.7;30.7;47.0;2.0;0.0
2023-09-07;25.45;1900;0.0;1072.7;33.2;38.0;2.1;0.0
2023-09-07;25.45;1400;0.0;1506.0;30.1;48.0;2.1;0.0
2023-09-07;25.45;1700;0.0;1764.3;33.0;37.0;2.1;0.0
2023-09-07;25.45;1600;0.0;1625.7;31.9;42.0;1.2;0.0
2023-09-07;25.45;1500;0.0;1396.2;30.9;44.0;1.6;0.0
2023-09-07;25.45;1300;0.0;1137.6;27.8;60.0;1.7;0.0
2023-09-07;25.45;1800;0.0;1310.9;33.5;36.0;1.5;0.0
2023-09-08;25.33;0;0.0;0.0;27.7;43.0;1.1;-0.120000000000001
2023-09-08;25.33;900;0.0;1.0;25.1;76.0;0.8;0.0
2023-09-08;25.33;800;0.0;0.0;25.5;73.0;1.0;0.0
2023-09-08;25.33;700;0.0;0.0;25.5;73.0;1.0;0.0
2023-09-08;25.33;600;0.0;0.0;25.6;71.0;1.5;0.0
2023-09-08;25.33;1100;0.0;545.6;27.5;65.0;1.5;0.0
2023-09-08;25.33;400;0.0;0.6;27.4;60.0;1.0;0.0
2023-09-08;25.33;300;0.0;0.7;27.5;47.0;0.9;0.0
2023-09-08;25.33;200;0.0;2.3;27.4;46.0;0.4;0.0
2023-09-08;25.33;100;0.0;0.0;27.0;47.0;0.7;0.0
2023-09-08;25.33;500;0.0;0.0;26.3;67.0;1.0;0.0
2023-09-08;25.33;1000;0.0;132.7;25.7;73.0;1.3;0.0
2023-09-08;25.33;2300;0.0;0.0;28.6;39.0;1.4;0.0
2023-09-08;25.33;1300;0.0;941.0;30.7;49.0;1.5;0.0
2023-09-08;25.33;2200;0.0;0.0;30.0;36.0;1.1;0.0
2023-09-08;25.33;2100;0.0;32.0;31.4;34.0;1.5;0.0
2023-09-08;25.33;2000;0.0;578.5;32.9;33.0;1.5;0.0
2023-09-08;25.33;1900;0.0;1063.2;34.4;32.0;2.2;0.0
2023-09-08;25.33;1200;0.0;914.9;28.5;58.0;1.9;0.0
2023-09-08;25.33;1700;0.0;1778.7;34.5;32.0;1.8;0.0
2023-09-08;25.33;1600;0.0;1784.1;32.7;37.0;2.9;0.0
2023-09-08;25.33;1500;0.0;2641.6;33.1;37.0;2.2;0.0
2023-09-08;25.33;1400;0.0;2111.7;31.6;41.0;2.2;0.0
2023-09-08;25.33;1800;0.0;1401.1;33.4;33.0;2.8;0.0
2023-09-09;25.27;900;0.0;8.6;24.1;79.0;1.0;-0.05999999999999872
2023-09-09;25.27;800;0.0;0.4;23.9;78.0;0.7;0.0
2023-09-09;25.27;700;0.0;0.0;24.0;76.0;1.2;0.0
2023-09-09;25.27;600;0.0;0.0;24.5;73.0;1.5;0.0
2023-09-09;25.27;500;0.0;0.0;24.9;62.0;1.2;0.0
2023-09-09;25.27;300;0.0;0.0;26.9;51.0;1.1;0.0
2023-09-09;25.27;200;0.0;0.0;27.3;49.0;1.0;0.0
2023-09-09;25.27;100;0.0;0.0;28.5;45.0;1.3;0.0
2023-09-09;25.27;0;0.0;0.0;29.0;44.0;1.3;0.0
2023-09-09;25.27;1100;0.0;805.2;28.5;58.0;2.8;0.0
2023-09-09;25.27;400;0.0;0.0;26.1;53.0;1.5;0.0
2023-09-09;25.27;1000;0.0;260.5;26.2;68.0;3.0;0.0
2023-09-09;25.27;2300;0.0;0.0;30.8;34.0;1.7;0.0
2023-09-09;25.27;1200;0.0;1328.5;29.9;46.0;3.0;0.0
2023-09-09;25.27;2200;0.0;0.0;32.1;29.0;1.6;0.0
2023-09-09;25.27;2100;0.0;24.2;33.4;28.0;1.7;0.0
2023-09-09;25.27;2000;0.0;148.0;35.5;26.0;1.6;0.0
2023-09-09;25.27;1900;0.0;1151.0;36.5;25.0;1.6;0.0
2023-09-09;25.27;1700;0.0;2547.1;36.2;27.0;2.2;0.0
2023-09-09;25.27;1600;0.0;2873.6;35.5;30.0;2.1;0.0
2023-09-09;25.27;1500;0.0;2897.8;34.4;34.0;2.4;0.0
2023-09-09;25.27;1400;0.0;2653.7;33.2;35.0;3.1;0.0
2023-09-09;25.27;1300;0.0;2139.3;31.5;39.0;3.7;0.0
2023-09-09;25.27;1800;0.0;2038.4;37.0;24.0;1.9;0.0
2023-09-10;25.21;100;0.0;0.0;29.7;41.0;1.3;-0.05999999999999872
2023-09-10;25.21;200;0.0;0.0;28.6;44.0;0.8;0.0
2023-09-10;25.21;300;0.0;0.0;27.1;48.0;0.9;0.0
2023-09-10;25.21;400;0.0;0.0;26.5;59.0;1.6;0.0
2023-09-10;25.21;1100;0.0;522.9;26.9;64.0;3.0;0.0
2023-09-10;25.21;500;0.0;0.0;25.7;65.0;1.8;0.0
2023-09-10;25.21;700;0.0;0.0;24.3;74.0;1.4;0.0
2023-09-10;25.21;800;0.0;0.1;24.2;75.0;2.0;0.0
2023-09-10;25.21;900;0.0;23.7;24.5;75.0;2.0;0.0
2023-09-10;25.21;1000;0.0;269.5;25.6;69.0;3.8;0.0
2023-09-10;25.21;600;0.0;0.0;24.9;70.0;1.5;0.0
2023-09-10;25.21;0;0.0;0.0;29.9;40.0;1.0;0.0
2023-09-10;25.21;1400;0.0;2634.4;32.9;44.0;3.6;0.0
2023-09-10;25.21;1900;0.0;1307.6;37.2;23.0;1.9;0.0
2023-09-10;25.21;1500;0.0;2942.3;34.1;39.0;2.9;0.0
2023-09-10;25.21;1600;0.0;2897.4;36.2;33.0;2.9;0.0
2023-09-10;25.21;1700;0.0;2556.1;38.4;26.0;1.3;0.0
2023-09-10;25.21;1800;0.0;2027.7;37.7;25.0;2.2;0.0
2023-09-10;25.21;1200;0.0;635.9;27.6;61.0;2.5;0.0
2023-09-10;25.21;2000;0.0;449.4;36.1;23.0;1.4;0.0
2023-09-10;25.21;2100;0.0;23.4;33.9;25.0;0.6;0.0
2023-09-10;25.21;2200;0.0;0.0;32.3;28.0;1.0;0.0
2023-09-10;25.21;1300;0.0;1179.6;30.1;53.0;3.2;0.0
2023-09-10;25.21;2300;0.0;0.0;31.2;30.0;1.2;0.0
2023-09-11;25.14;500;0.0;0.0;26.1;68.0;2.2;-0.07000000000000028
2023-09-11;25.14;900;0.0;53.4;25.9;72.0;0.8;0.0
2023-09-11;25.14;800;0.0;0.0;24.7;76.0;0.7;0.0
2023-09-11;25.14;700;0.0;0.0;25.1;74.0;1.0;0.0
2023-09-11;25.14;600;0.0;0.0;25.3;71.0;1.4;0.0
2023-09-11;25.14;0;0.0;0.0;31.5;36.0;1.8;0.0
2023-09-11;25.14;400;0.0;0.0;27.4;60.0;2.0;0.0
2023-09-11;25.14;300;0.0;0.0;28.3;49.0;0.5;0.0
2023-09-11;25.14;200;0.0;0.0;29.4;40.0;1.0;0.0
2023-09-11;25.14;1100;0.0;795.4;29.1;59.0;3.8;0.0
2023-09-11;25.14;1000;0.0;356.1;27.1;68.0;2.2;0.0
2023-09-11;25.14;100;0.0;0.0;30.7;37.0;1.4;0.0
2023-09-11;25.14;1200;0.0;1342.0;31.4;48.0;3.6;0.0
2023-09-11;25.14;1400;0.0;2526.1;35.0;38.0;3.5;0.0
2023-09-11;25.14;2200;0.0;0.0;32.9;30.0;2.4;0.0
2023-09-11;25.14;2100;0.0;31.5;34.4;29.0;2.8;0.0
2023-09-11;25.14;2000;0.0;309.7;35.6;27.0;3.1;0.0
2023-09-11;25.14;1900;0.0;1142.7;36.8;26.0;3.2;0.0
2023-09-11;25.14;2300;0.0;0.0;31.7;31.0;1.6;0.0
2023-09-11;25.14;1700;0.0;2074.3;36.5;30.0;3.0;0.0
2023-09-11;25.14;1600;0.0;2241.4;36.3;32.0;2.6;0.0
2023-09-11;25.14;1500;0.0;2862.7;35.4;35.0;2.8;0.0
2023-09-11;25.14;1300;0.0;2146.3;33.0;43.0;3.7;0.0
2023-09-11;25.14;1800;0.0;1300.7;37.1;27.0;2.7;0.0
2023-09-12;25.08;0;0.0;0.0;30.9;39.0;1.2;-0.060000000000002274
2023-09-12;25.08;900;0.0;40.3;25.1;72.0;1.6;0.0
2023-09-12;25.08;800;0.0;0.0;25.0;70.0;1.3;0.0
2023-09-12;25.08;700;0.0;0.0;25.5;67.0;1.9;0.0
2023-09-12;25.08;600;0.0;0.0;26.2;64.0;3.0;0.0
2023-09-12;25.08;1100;0.0;956.4;29.1;54.0;3.5;0.0
2023-09-12;25.08;400;0.0;0.0;27.0;56.0;1.8;0.0
2023-09-12;25.08;300;0.0;0.0;27.7;55.0;2.7;0.0
2023-09-12;25.08;200;0.0;0.0;28.9;43.0;0.9;0.0
2023-09-12;25.08;500;0.0;0.0;26.5;59.0;1.6;0.0
2023-09-12;25.08;1000;0.0;329.2;26.8;64.0;2.3;0.0
2023-09-12;25.08;100;0.0;0.0;29.6;42.0;0.7;0.0
2023-09-12;25.08;1200;0.0;1633.3;30.5;50.0;2.7;0.0
2023-09-12;25.08;1300;0.0;2260.5;31.5;45.0;3.8;0.0
2023-09-12;25.08;2200;0.0;0.0;34.1;34.0;2.6;0.0
2023-09-12;25.08;2100;0.0;52.2;35.4;32.0;1.7;0.0
2023-09-12;25.08;2000;0.0;616.0;36.6;29.0;2.3;0.0
2023-09-12;25.08;1900;0.0;1147.5;37.5;28.0;2.2;0.0
2023-09-12;25.08;1400;0.0;2463.1;33.4;40.0;2.6;0.0
2023-09-12;25.08;1700;0.0;1540.2;36.4;31.0;2.2;0.0
2023-09-12;25.08;1600;0.0;2651.4;36.7;32.0;1.7;0.0
2023-09-12;25.08;1500;0.0;2635.4;35.7;35.0;2.7;0.0
2023-09-12;25.08;2300;0.0;0.0;33.2;36.0;2.0;0.0
2023-09-12;25.08;1800;0.0;1587.5;38.5;28.0;1.1;0.0
2023-10-01;24.53;500;0.0;0.0;25.6;73.0;2.1;-0.5499999999999972
2023-10-01;24.53;900;0.0;17.0;24.7;74.0;3.4;0.0
2023-10-01;24.53;800;0.0;0.0;25.3;71.0;3.2;0.0
2023-10-01;24.53;700;0.0;0.0;25.2;75.0;1.7;0.0
2023-10-01;24.53;600;0.0;0.0;25.3;75.0;1.7;0.0
2023-10-01;24.53;1100;0.0;943.6;26.6;66.0;4.3;0.0
2023-10-01;24.53;400;0.0;0.0;25.6;72.0;2.5;0.0
2023-10-01;24.53;300;0.0;0.0;26.0;70.0;1.7;0.0
2023-10-01;24.53;200;0.0;0.0;26.6;65.0;1.4;0.0
2023-10-01;24.53;0;0.0;0.0;27.7;57.0;1.6;0.0
2023-10-01;24.53;1000;0.0;372.3;25.0;75.0;2.0;0.0
2023-10-01;24.53;100;0.0;0.0;27.2;63.0;1.1;0.0
2023-10-01;24.53;1200;0.0;2202.5;28.7;57.0;4.8;0.0
2023-10-01;24.53;2300;0.0;0.0;28.2;58.0;1.7;0.0
2023-10-01;24.53;2200;0.0;0.1;28.5;58.0;2.3;0.0
2023-10-01;24.53;2100;0.0;75.3;29.4;55.0;3.5;0.0
2023-10-01;24.53;2000;0.0;297.5;30.4;52.0;3.6;0.0
2023-10-01;24.53;1900;0.0;1251.5;31.7;49.0;5.4;0.0
2023-10-01;24.53;1400;0.0;3083.5;30.8;53.0;4.4;0.0
2023-10-01;24.53;1700;0.0;3336.3;35.5;35.0;3.9;0.0
2023-10-01;24.53;1600;0.0;2312.3;33.4;41.0;4.0;0.0
2023-10-01;24.53;1500;0.0;3414.3;31.3;51.0;3.0;0.0
2023-10-01;24.53;1300;0.0;2146.8;30.0;53.0;3.7;0.0
2023-10-01;24.53;1800;0.0;2506.9;34.0;36.0;3.5;0.0
2023-10-02;24.53;0;0.0;1.7;27.9;67.0;1.0;0.0
2023-10-02;24.53;900;0.0;5.8;23.7;93.0;0.9;0.0
2023-10-02;24.53;800;0.0;1.7;23.9;93.0;1.4;0.0
2023-10-02;24.53;700;0.0;0.5;24.0;92.0;1.2;0.0
2023-10-02;24.53;600;0.0;0.0;24.2;90.0;1.7;0.0
2023-10-02;24.53;1100;0.0;947.0;26.8;76.0;0.6;0.0
2023-10-02;24.53;400;0.0;0.0;25.0;83.0;1.8;0.0
2023-10-02;24.53;300;0.0;0.0;25.5;80.0;1.7;0.0
2023-10-02;24.53;200;0.0;0.0;26.0;76.0;2.6;0.0
2023-10-02;24.53;100;0.0;0.0;26.7;72.0;1.6;0.0
2023-10-02;24.53;500;0.0;0.0;24.8;86.0;1.7;0.0
2023-10-02;24.53;1000;0.0;299.8;24.8;88.0;0.4;0.0
2023-10-02;24.53;2300;0.0;0.4;24.9;95.0;0.9;0.0
2023-10-02;24.53;1300;0.0;1139.4;28.5;71.0;2.1;0.0
2023-10-02;24.53;2200;0.0;1.1;25.2;96.0;1.0;0.0
2023-10-02;24.53;2100;0.0;166.3;25.5;92.0;1.6;0.0
2023-10-02;24.53;2000;0.0;450.3;26.0;87.0;1.6;0.0
2023-10-02;24.53;1900;0.0;886.2;26.2;88.0;1.2;0.0
2023-10-02;24.53;1200;0.0;1175.8;27.7;73.0;1.7;0.0
2023-10-02;24.53;1700;0.0;932.7;25.0;95.0;2.3;0.0
2023-10-02;24.53;1600;12.0;257.7;23.9;98.0;2.5;0.0
2023-10-02;24.53;1500;0.0;1144.0;27.8;75.0;1.6;0.0
2023-10-02;24.53;1400;0.0;1405.0;26.9;83.0;2.2;0.0
2023-10-02;24.53;1800;1.2;851.9;25.5;91.0;2.0;0.0
2023-10-03;24.53;500;0.0;11.6;22.5;98.0;0.5;0.0
2023-10-03;24.53;900;0.0;13.7;22.3;95.0;1.0;0.0
2023-10-03;24.53;800;0.0;8.8;22.2;96.0;0.6;0.0
2023-10-03;24.53;700;0.0;10.2;22.1;97.0;0.3;0.0
2023-10-03;24.53;600;0.2;12.4;22.3;96.0;1.1;0.0
2023-10-03;24.53;1100;0.0;449.3;23.9;86.0;1.2;0.0
2023-10-03;24.53;400;0.0;11.3;22.8;98.0;1.2;0.0
2023-10-03;24.53;300;0.2;8.2;22.6;98.0;0.8;0.0
2023-10-03;24.53;100;1.0;5.5;22.3;97.0;2.0;0.0
2023-10-03;24.53;0;1.8;3.8;22.8;96.0;2.5;0.0
2023-10-03;24.53;1000;0.0;217.9;23.2;91.0;0.9;0.0
2023-10-03;24.53;200;0.0;7.6;22.5;98.0;0.9;0.0
2023-10-03;24.53;1200;0.0;1567.8;26.3;78.0;2.1;0.0
2023-10-03;24.53;2300;0.0;0.0;26.4;65.0;1.2;0.0
2023-10-03;24.53;2200;0.0;0.1;27.1;63.0;2.3;0.0
2023-10-03;24.53;2100;0.0;83.8;28.0;64.0;3.0;0.0
2023-10-03;24.53;2000;0.0;477.3;29.2;60.0;3.4;0.0
2023-10-03;24.53;1900;0.0;1009.9;30.3;58.0;3.3;0.0
2023-10-03;24.53;1500;0.0;2401.3;29.9;61.0;2.1;0.0
2023-10-03;24.53;1700;0.0;2210.2;31.8;56.0;2.1;0.0
2023-10-03;24.53;1600;0.0;2601.8;30.6;59.0;2.4;0.0
2023-10-03;24.53;1400;0.0;1915.1;28.5;67.0;2.7;0.0
2023-10-03;24.53;1300;0.0;1768.9;27.0;72.0;4.0;0.0
2023-10-03;24.53;1800;0.0;3013.4;31.7;52.0;2.8;0.0
2023-10-04;24.53;900;0.0;4.9;22.4;98.0;0.6;0.0
2023-10-04;24.53;0;0.0;3.6;24.3;89.0;0.7;0.0
2023-10-04;24.53;100;0.0;6.2;24.4;91.0;1.6;0.0
2023-10-04;24.53;200;0.0;0.0;24.1;92.0;0.9;0.0
2023-10-04;24.53;300;0.0;0.0;23.6;95.0;0.4;0.0
2023-10-04;24.53;500;0.0;0.0;23.1;97.0;0.1;0.0
2023-10-04;24.53;600;0.0;0.2;23.1;93.0;0.5;0.0
2023-10-04;24.53;700;0.4;1.6;23.2;96.0;1.4;0.0
2023-10-04;24.53;800;0.0;0.4;22.8;98.0;0.2;0.0
2023-10-04;24.53;1100;0.0;1510.7;27.3;77.0;0.8;0.0
2023-10-04;24.53;1000;0.0;214.4;23.5;98.0;0.6;0.0
2023-10-04;24.53;400;0.0;1.5;23.2;96.0;0.2;0.0
2023-10-04;24.53;2300;0.0;0.0;24.7;89.0;0.9;0.0
2023-10-04;24.53;1200;0.0;1845.1;28.0;74.0;0.9;0.0
2023-10-04;24.53;1300;0.2;2455.5;28.8;68.0;1.4;0.0
2023-10-04;24.53;1400;0.0;2138.4;29.6;67.0;1.8;0.0
2023-10-04;24.53;1500;0.0;3404.6;30.0;64.0;1.8;0.0
2023-10-04;24.53;1600;0.0;2899.0;31.4;60.0;1.5;0.0
2023-10-04;24.53;1800;0.0;2281.9;31.7;58.0;1.6;0.0
2023-10-04;24.53;1900;0.0;1629.4;30.0;65.0;1.8;0.0
2023-10-04;24.53;2000;0.0;437.8;29.5;64.0;1.6;0.0
2023-10-04;24.53;2100;0.0;36.6;27.7;65.0;0.2;0.0
2023-10-04;24.53;2200;0.0;7.9;27.3;74.0;2.5;0.0
2023-10-04;24.53;1700;0.0;3050.2;32.7;56.0;1.5;0.0
2023-10-05;24.53;1100;0.0;1053.6;27.8;70.0;0.9;0.0
2023-10-05;24.53;900;0.0;12.3;21.6;95.0;0.5;0.0
2023-10-05;24.53;800;0.0;1.9;21.6;96.0;0.5;0.0
2023-10-05;24.53;700;0.0;0.6;21.7;96.0;0.3;0.0
2023-10-05;24.53;600;0.0;0.4;22.0;95.0;0.4;0.0
2023-10-05;24.53;200;0.0;0.0;23.5;91.0;0.8;0.0
2023-10-05;24.53;400;0.0;0.0;22.5;93.0;0.1;0.0
2023-10-05;24.53;300;0.0;0.0;23.1;91.0;0.8;0.0
2023-10-05;24.53;100;0.0;0.0;24.6;85.0;0.4;0.0
2023-10-05;24.53;0;0.0;0.0;24.8;85.0;0.5;0.0
2023-10-05;24.53;500;0.0;0.0;22.6;93.0;0.3;0.0
2023-10-05;24.53;1000;0.0;332.6;24.3;84.0;0.7;0.0
2023-10-05;24.53;2300;0.0;1.0;26.6;75.0;0.6;0.0
2023-10-05;24.53;1200;0.0;1848.6;27.6;73.0;1.8;0.0
2023-10-05;24.53;1300;0.0;2689.7;30.4;63.0;1.2;0.0
